transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,hour_of_day,day_of_week,risk_label,historical_avg_amount,amount_deviation,hour,day_of_week_num,day,month,is_weekend,is_night,sender_avg_amount,sender_transaction_count,amount_vs_sender_avg,sender_unique_receivers,is_high_amount,iqr_outlier,isolation_forest_prediction,isolation_forest_anomaly,isolation_forest_score
TXN000446,2026-09-18 19:27:36,USER0059,MERCHANT0210,354.13,Travel,P2P,Pune,Web,Paytm,4,Sunday,1,639.02,-284.89,19,4,18,9,0,0,354.13,1,1.0,1,0,0,1,0,0.2026937272258208
TXN000261,2026-09-18 19:27:36,USER0970,MERCHANT0445,71.74,Grocery,Bill Payment,Hyderanbad,Android,BHIM,20,Monday,0,69.84,1.9,19,4,18,9,0,0,71.74,1,1.0,1,0,0,1,0,0.2207582167663889
TXN000668,2026-09-18 19:27:36,USER0025,MERCHANT0324,815.66,Utilities,P2M,Pune,ios,PhonePe,4,Friday,1,815.66,0.0,19,4,18,9,0,0,815.66,1,1.0,1,0,1,1,0,0.11687172372663912
TXN000779,2026-09-18 19:27:36,USER0477,MERCHANT0463,168.27,Grocery,Recharge,Delhi,Web,Google Pay,4,Thursday,1,168.27,0.0,19,4,18,9,0,0,168.27,1,1.0,1,0,0,1,0,0.2281244427894737
TXN000742,2026-09-18 19:27:36,USER0922,MERCHANT0354,50.42,Food,Recharge,Mumbai,ios,Google Pay,12,Thursday,0,428.55,-378.13,19,4,18,9,0,0,148.45,2,0.3396429774334793,2,0,0,1,0,0.16078348684241694
TXN000594,2026-09-18 19:27:36,USER0131,MERCHANT0120,253.07,Utilities,Bill Payment,Bangalore,Web,BHIM,20,Friday,0,145.57,107.5,19,4,18,9,0,0,253.07,1,1.0,1,0,0,1,0,0.22334562570787808
TXN000224,2026-09-18 19:27:36,USER0935,MERCHANT0487,36.14,Grocery,Recharge,Delhi,Web,Google Pay,4,Tuesday,1,36.14,0.0,19,4,18,9,0,0,36.14,1,1.0,1,0,0,1,0,0.2032384198734446
TXN000335,2026-09-18 19:27:36,USER0585,MERCHANT0089,480.64,Shopping,Bill Payment,Pune,Android,Paytm,4,Monday,1,480.64,0.0,19,4,18,9,0,0,480.64,1,1.0,1,0,0,1,0,0.17650129585541796
TXN000409,2026-09-18 19:27:36,USER0400,MERCHANT0129,204.44,Healthcare,P2M,Bangalore,ios,PhonePe,12,Sunday,0,133.3,71.14,19,4,18,9,0,0,204.44,1,1.0,1,0,0,1,0,0.22441950524330673
TXN000631,2026-09-18 19:27:36,USER0423,MERCHANT0074,33.37,Food,P2P,Mumbai,ios,Google Pay,12,Friday,0,33.37,0.0,19,4,18,9,0,0,33.37,1,1.0,1,0,0,1,0,0.1968460134783715
TXN000372,2026-09-18 19:27:36,USER0433,MERCHANT0077,298.27,Healthcare,P2M,Mumbai,ios,PhonePe,20,Sunday,0,140.09,158.18,19,4,18,9,0,0,142.07666666666668,3,2.099359500739037,3,0,0,-1,1,-7.254343406204455e-05
TXN000298,2026-09-18 19:27:36,USER0922,MERCHANT0061,246.48,Healthcare,P2M,Pune,ios,Google Pay,12,Monday,0,428.55,-182.07,19,4,18,9,0,0,148.45,2,1.6603570225665207,2,0,0,1,0,0.15373166898276308
TXN000039,2026-09-18 19:27:36,USER0007,MERCHANT0343,48.03,Utilities,Recharge,Bangalore,Web,PhonePe,20,Wednesday,0,49.21,-1.18,19,4,18,9,0,0,48.03,1,1.0,1,0,0,1,0,0.2101242475153618
TXN000816,2026-09-18 19:27:36,USER0871,MERCHANT0152,41.04,Healthcare,P2M,Chennai,Android,Google Pay,20,Wednesday,0,41.04,0.0,19,4,18,9,0,0,41.04,1,1.0,1,0,0,1,0,0.21037575111826107
TXN000705,2026-09-18 19:27:36,USER0447,MERCHANT0090,38.22,Entertainment,Recharge,Delhi,Android,PhonePe,20,Thursday,0,268.41,-230.19,19,4,18,9,0,0,129.43,2,0.2952947539210384,2,0,0,1,0,0.1523306576479736
TXN000924,2026-09-18 21:04:54,USER0064,MERCHANT0381,90.01,Shopping,Recharge,Delhi,ios,BHIM,7,Tuesday,0,90.01,0.0,21,4,18,9,0,0,90.01,1,1.0,1,0,0,1,0,0.21803941271408817
TXN000739,2026-09-18 21:04:54,USER0869,MERCHANT0328,958.6,Entertainment,P2M,Pune,ios,PhonePe,23,Wednesday,0,776.94,181.66,21,4,18,9,0,0,958.6,1,1.0,1,0,1,1,0,0.07714500289539739
TXN000147,2026-09-18 21:04:54,USER0672,MERCHANT0385,52.62,Grocery,P2M,Delhi,Android,PhonePe,7,Tuesday,0,62.48,-9.86,21,4,18,9,0,0,52.62,1,1.0,1,0,0,1,0,0.19819253261404013
TXN000406,2026-09-18 21:04:54,USER0169,MERCHANT0377,337.93,Grocery,Bill Payment,Delhi,Android,Paytm,23,Saturday,0,337.93,0.0,21,4,18,9,0,0,337.93,1,1.0,1,0,0,1,0,0.19548053084435146
TXN000295,2026-09-18 21:04:54,USER0666,MERCHANT0156,259.05,Grocery,P2P,Pune,ios,Google Pay,23,Sunday,0,179.24,79.81,21,4,18,9,0,0,179.235,2,1.4453092308979831,2,0,0,1,0,0.1549227441441926
TXN000628,2026-09-18 21:04:54,USER0831,MERCHANT0234,159.85,Travel,Recharge,Hyderanbad,Web,PhonePe,23,Thursday,0,100.08,59.77,21,4,18,9,0,0,159.85,1,1.0,1,0,0,1,0,0.21654553599678722
TXN000998,2026-09-18 21:04:54,USER0217,MERCHANT0397,344.07,Grocery,P2M,Hyderanbad,ios,Paytm,15,Monday,0,268.52,75.55,21,4,18,9,0,0,344.07,1,1.0,1,0,0,1,0,0.19309437983285643
TXN000036,2026-09-18 21:04:54,USER0285,MERCHANT0123,53.47,Healthcare,P2P,Chennai,Android,BHIM,7,Wednesday,0,90.78,-37.31,21,4,18,9,0,0,92.05,2,0.5808799565453557,2,0,0,1,0,0.14146588957084794
TXN000480,2026-09-18 21:04:54,USER0322,MERCHANT0278,555.34,Grocery,P2M,Mumbai,ios,BHIM,7,Saturday,0,257.26,298.08,21,4,18,9,0,0,264.95666666666665,3,2.095965377986338,3,0,0,-1,1,-0.008954325161140364
TXN000961,2026-09-18 21:04:54,USER0225,MERCHANT0032,344.72,Grocery,P2M,Pune,Web,PhonePe,23,Monday,0,147.54,197.18,21,4,18,9,0,0,201.85,2,1.707802823879118,2,0,0,1,0,0.13322709090750895
TXN000332,2026-09-18 21:04:54,USER0741,MERCHANT0042,73.9,Entertainment,Bill Payment,Chennai,Web,Google Pay,15,Sunday,0,73.9,0.0,21,4,18,9,0,0,73.9,1,1.0,1,0,0,1,0,0.2101408246474052
TXN000221,2026-09-18 21:04:54,USER0781,MERCHANT0062,1834.74,Healthcare,P2P,Hyderanbad,Web,Paytm,15,Monday,0,1088.22,746.52,21,4,18,9,0,0,1088.22,2,1.6860009924463804,2,0,1,-1,1,-0.034385856198379416
TXN000591,2026-09-18 21:04:54,USER0566,MERCHANT0123,194.72,Healthcare,P2P,Bangalore,Web,Google Pay,7,Friday,1,227.46,-32.74,21,4,18,9,0,0,194.72,1,1.0,1,0,0,1,0,0.21267782684612258
TXN000073,2026-09-18 21:04:54,USER0850,MERCHANT0367,174.89,Utilities,Recharge,Chennai,ios,BHIM,23,Tuesday,0,809.61,-634.72,21,4,18,9,0,0,174.89,1,1.0,1,0,0,1,0,0.21554339341449757
TXN000443,2026-09-18 21:04:54,USER0874,MERCHANT0047,22.93,Food,Bill Payment,Mumbai,Android,PhonePe,15,Saturday,0,53.82,-30.89,21,4,18,9,0,0,61.010000000000005,2,0.3758400262252089,2,0,0,1,0,0.11403749055266132
TXN000813,2026-09-18 21:04:54,USER0251,MERCHANT0068,770.45,Grocery,P2M,Delhi,Android,PhonePe,7,Wednesday,0,285.6,484.85,21,4,18,9,0,0,424.71,2,1.814061359515905,2,0,1,1,0,0.07035242608257819
TXN000850,2026-09-18 21:04:54,USER0052,MERCHANT0073,106.59,Shopping,P2M,Mumbai,ios,PhonePe,23,Tuesday,0,113.63,-7.04,21,4,18,9,0,0,99.12,2,1.075363196125908,2,0,0,1,0,0.16667194775388255
TXN000369,2026-09-18 21:04:54,USER0550,MERCHANT0279,199.87,Travel,Recharge,Mumbai,Android,Google Pay,7,Sunday,0,244.84,-44.97,21,4,18,9,0,0,258.735,2,0.7724892264285852,2,0,0,1,0,0.17590428612640985
TXN000110,2026-09-18 21:04:54,USER0624,MERCHANT0492,168.27,Shopping,Recharge,Mumbai,ios,Google Pay,15,Tuesday,0,196.68,-28.41,21,4,18,9,0,0,168.27,1,1.0,1,0,0,1,0,0.2175051487808493
TXN000554,2026-09-18 21:04:54,USER0258,MERCHANT0142,233.79,Entertainment,P2P,Mumbai,ios,BHIM,15,Friday,0,174.89,58.9,21,4,18,9,0,0,233.79,1,1.0,1,0,0,1,0,0.20461371106915083
TXN000702,2026-09-18 21:04:54,USER0747,MERCHANT0406,517.5,Utilities,Bill Payment,Mumbai,Web,Paytm,7,Thursday,0,1024.51,-507.01,21,4,18,9,0,0,472.435,2,1.095388783642194,2,0,0,1,0,0.13437935850333427
TXN000258,2026-09-18 21:04:54,USER0247,MERCHANT0484,89.33,Food,Bill Payment,Mumbai,ios,Paytm,7,Monday,0,89.33,0.0,21,4,18,9,0,0,89.33,1,1.0,1,0,0,1,0,0.21803941271408817
TXN000184,2026-09-18 21:04:54,USER0611,MERCHANT0354,293.67,Entertainment,Recharge,Chennai,Web,BHIM,23,Monday,0,306.3,-12.63,21,4,18,9,0,0,375.185,2,0.7827338513000254,2,0,0,1,0,0.16339074285550242
TXN000665,2026-09-18 21:04:54,USER0893,MERCHANT0317,88.87,Utilities,P2M,Mumbai,Android,BHIM,15,Thursday,0,88.87,0.0,21,4,18,9,0,0,88.87,1,1.0,1,0,0,1,0,0.21859179421140512
TXN000517,2026-09-18 21:04:54,USER0721,MERCHANT0209,299.14,Food,Bill Payment,Chennai,Android,BHIM,23,Friday,0,299.14,0.0,21,4,18,9,0,0,299.14,1,1.0,1,0,0,1,0,0.20342637826931548
TXN000887,2026-09-18 21:04:54,USER0254,MERCHANT0013,325.03,Travel,Bill Payment,Delhi,Android,Google Pay,15,Tuesday,0,214.28,110.75,21,4,18,9,0,0,325.03,1,1.0,1,0,0,1,0,0.1963982922033488
TXN000776,2026-09-18 21:04:54,USER0622,MERCHANT0255,37.7,Utilities,Recharge,Mumbai,Web,PhonePe,15,Wednesday,0,120.38,-82.68,21,4,18,9,0,0,37.7,1,1.0,1,0,0,1,0,0.18889364736104497
TXN000366,2026-09-18 22:42:12,USER0255,MERCHANT0102,121.36,Healthcare,P2P,Chennai,ios,Google Pay,18,Saturday,0,131.57,-10.21,22,4,18,9,0,0,121.36,1,1.0,1,0,0,1,0,0.21065947031865306
TXN000662,2026-09-18 22:42:12,USER0313,MERCHANT0447,104.91,Food,Bill Payment,Hyderanbad,ios,Paytm,2,Thursday,1,104.91,0.0,22,4,18,9,0,0,104.91,1,1.0,1,0,0,1,0,0.2106377522754982
TXN000995,2026-09-18 22:42:12,USER0267,MERCHANT0446,66.58,Healthcare,Recharge,Delhi,ios,Google Pay,2,Monday,1,66.58,0.0,22,4,18,9,0,0,66.58,1,1.0,1,0,0,1,0,0.19554122393094658
TXN000107,2026-09-18 22:42:12,USER0700,MERCHANT0251,1195.34,Travel,P2P,Pune,Android,Paytm,2,Tuesday,1,1195.34,0.0,22,4,18,9,0,0,1195.34,1,1.0,1,0,1,1,0,0.03786631841088428
TXN000958,2026-09-18 22:42:12,USER0920,MERCHANT0462,286.22,Utilities,P2P,Pune,ios,BHIM,10,Monday,0,380.62,-94.4,22,4,18,9,0,0,380.625,2,0.7519737274220033,2,0,0,1,0,0.1526514082393124
TXN000514,2026-09-18 22:42:12,USER0449,MERCHANT0283,73.14,Grocery,P2P,Delhi,Web,PhonePe,10,Friday,0,259.41,-186.27,22,4,18,9,0,0,259.41,2,0.281947496241471,2,0,0,1,0,0.1262628284608195
TXN000699,2026-09-18 22:42:12,USER0611,MERCHANT0211,456.7,Utilities,Recharge,Pune,Android,Google Pay,18,Wednesday,0,306.3,150.4,22,4,18,9,0,0,375.185,2,1.2172661486999747,2,0,0,1,0,0.13169324509586422
TXN000144,2026-09-18 22:42:12,USER0736,MERCHANT0452,218.03,Travel,P2M,Delhi,ios,BHIM,18,Monday,0,158.49,59.54,22,4,18,9,0,0,167.07,2,1.3050218471299455,2,0,0,1,0,0.15443147230500698
TXN000625,2026-09-18 22:42:12,USER0167,MERCHANT0052,891.75,Grocery,P2M,Bangalore,ios,PhonePe,10,Thursday,0,536.98,354.77,22,4,18,9,0,0,891.75,1,1.0,1,0,1,1,0,0.07983555380520968
TXN000218,2026-09-18 22:42:12,USER0270,MERCHANT0370,143.05,Shopping,Recharge,Hyderanbad,ios,Google Pay,2,Monday,1,105.72,37.33,22,4,18,9,0,0,143.05,1,1.0,1,0,0,1,0,0.20592188900254715
TXN000847,2026-09-18 22:42:12,USER0713,MERCHANT0240,242.06,Entertainment,P2M,Pune,Web,Paytm,10,Tuesday,0,142.34,99.72,22,4,18,9,0,0,142.335,2,1.7006358239364878,2,0,0,1,0,0.13423585614588507
TXN000810,2026-09-18 22:42:12,USER0151,MERCHANT0297,74.1,Grocery,P2M,Mumbai,ios,Paytm,18,Tuesday,0,74.1,0.0,22,4,18,9,0,0,74.1,1,1.0,1,0,0,1,0,0.19934414569528813
TXN000440,2026-09-18 22:42:12,USER0489,MERCHANT0417,171.48,Entertainment,P2P,Hyderanbad,Web,BHIM,2,Saturday,1,137.3,34.18,22,4,18,9,0,0,171.48,1,1.0,1,0,0,1,0,0.20762936240286545
TXN000588,2026-09-18 22:42:12,USER0855,MERCHANT0446,77.49,Utilities,P2P,Pune,Web,BHIM,18,Thursday,0,160.62,-83.13,22,4,18,9,0,0,160.615,2,0.4824580518631509,2,0,0,1,0,0.14739689038275278
TXN000033,2026-09-18 22:42:12,USER0226,MERCHANT0011,178.84,Grocery,Bill Payment,Chennai,ios,Google Pay,18,Tuesday,0,215.04,-36.2,22,4,18,9,0,0,178.84,1,1.0,1,0,0,1,0,0.20504417267732966
TXN000255,2026-09-18 22:42:12,USER0315,MERCHANT0284,39.67,Entertainment,Bill Payment,Pune,ios,BHIM,18,Sunday,0,39.67,0.0,22,4,18,9,0,0,39.67,1,1.0,1,0,0,1,0,0.18160571741026565
TXN000329,2026-09-18 22:42:12,USER0220,MERCHANT0109,338.36,Travel,Recharge,Bangalore,Web,PhonePe,2,Sunday,1,288.98,49.38,22,4,18,9,0,0,338.36,1,1.0,1,0,0,1,0,0.18682725178021142
TXN000181,2026-09-18 22:42:12,USER0812,MERCHANT0285,338.89,Utilities,Bill Payment,Mumbai,Android,PhonePe,10,Monday,0,338.89,0.0,22,4,18,9,0,0,338.89,1,1.0,1,0,0,1,0,0.18733249000221847
TXN000551,2026-09-18 22:42:12,USER0271,MERCHANT0070,197.67,Utilities,Recharge,Pune,Web,Google Pay,2,Friday,1,244.17,-46.5,22,4,18,9,0,0,339.26,2,0.5826504745622826,2,0,0,1,0,0.14826089578457635
TXN000773,2026-09-18 22:42:12,USER0441,MERCHANT0467,341.18,Utilities,Recharge,Hyderanbad,Android,Google Pay,2,Wednesday,1,316.91,24.27,22,4,18,9,0,0,316.915,2,1.0765662717132356,2,0,0,1,0,0.152466002418146
TXN000292,2026-09-18 22:42:12,USER0320,MERCHANT0416,110.72,Entertainment,P2M,Pune,Web,Google Pay,10,Sunday,0,110.72,0.0,22,4,18,9,0,0,110.72,1,1.0,1,0,0,1,0,0.2124529432763833
TXN000477,2026-09-18 22:42:12,USER0210,MERCHANT0001,322.65,Healthcare,Bill Payment,Bangalore,Android,BHIM,18,Friday,0,322.65,0.0,22,4,18,9,0,0,322.65,1,1.0,1,0,0,1,0,0.18968075415983032
TXN000921,2026-09-18 22:42:12,USER0556,MERCHANT0190,530.4,Healthcare,Recharge,Bangalore,Android,BHIM,18,Monday,0,334.43,195.97,22,4,18,9,0,0,334.43,2,1.5859821188290524,2,0,0,1,0,0.1123095576519566
TXN000736,2026-09-18 22:42:12,USER0639,MERCHANT0177,290.79,Grocery,Bill Payment,Pune,Android,PhonePe,10,Wednesday,0,290.79,0.0,22,4,18,9,0,0,290.79,1,1.0,1,0,0,1,0,0.1956878593135316
TXN000403,2026-09-18 22:42:12,USER0411,MERCHANT0021,182.23,Shopping,P2M,Bangalore,Android,BHIM,10,Saturday,0,518.12,-335.89,22,4,18,9,0,0,182.23,1,1.0,1,0,0,1,0,0.20440775064926542
TXN000884,2026-09-18 22:42:12,USER0461,MERCHANT0346,515.0,Food,P2M,Chennai,ios,Google Pay,2,Tuesday,1,515.0,0.0,22,4,18,9,0,0,515.0,1,1.0,1,0,0,1,0,0.13962469768102287
TXN000070,2026-09-18 22:42:12,USER0081,MERCHANT0193,95.1,Grocery,P2M,Hyderanbad,Android,Google Pay,10,Tuesday,0,132.95,-37.85,22,4,18,9,0,0,95.1,1,1.0,1,0,0,1,0,0.20791837844109506
